#               T,              Va,              az,               q,              Vz,               h,      delta_th_c,       delta_e_c
208.2200, 230.000473022460938, 0.000008454854651, 0.000025800785806, -2.477241277694702, 10504.337890625000000, 1.810029649812539, 0.009218907337050
208.2400, 230.000473022460938, 0.000008454366252, 0.000025800982257, -2.477241039276123, 10504.386718750000000, 1.810029176752748, 0.009218621199367
208.2600, 230.000473022460938, 0.000008453828741, 0.000025801176889, -2.477241039276123, 10504.436523437500000, 1.810028685469085, 0.009218335359359
208.2800, 230.000473022460938, 0.000008453325790, 0.000025801373340, -2.477240800857544, 10504.486328125000000, 1.810028210414771, 0.009218049368541
208.3000, 230.000473022460938, 0.000008452749171, 0.000025801569791, -2.477240562438965, 10504.535156250000000, 1.810027725935860, 0.009217763375458
208.3200, 230.000473022460938, 0.000008452118891, 0.000025801766242, -2.477240324020386, 10504.584960937500000, 1.810027240691151, 0.009217477231956
208.3400, 230.000473022460938, 0.000008451478607, 0.000025801960874, -2.477240324020386, 10504.634765625000000, 1.810026746256887, 0.009217191381734
208.3600, 230.000473022460938, 0.000008450915630, 0.000025802157325, -2.477240085601807, 10504.684570312500000, 1.810026259756651, 0.009216905234253
208.3800, 230.000473022460938, 0.000008450308997, 0.000025802351956, -2.477239847183228, 10504.733398437500000, 1.810025772739868, 0.009216619232416
208.4000, 230.000473022460938, 0.000008449748748, 0.000025802548407, -2.477239608764648, 10504.783203125000000, 1.810025285281629, 0.009216333230667
208.4200, 230.000473022460938, 0.000008449203960, 0.000025802744858, -2.477239608764648, 10504.833007812500000, 1.810024805916194, 0.009216047222448
208.4400, 230.000473022460938, 0.000008448638255, 0.000025802943128, -2.477239370346069, 10504.882812500000000, 1.810024317733476, 0.009215761213731
208.4600, 230.000473022460938, 0.000008448041626, 0.000025803141398, -2.477239131927490, 10504.931640625000000, 1.810023829287186, 0.009215475351643
208.4800, 230.000473022460938, 0.000008447398613, 0.000025803339668, -2.477239131927490, 10504.981445312500000, 1.810023340641093, 0.009215189338724
208.5000, 230.000473022460938, 0.000008446633728, 0.000025803539756, -2.477238893508911, 10505.031250000000000, 1.810022843326028, 0.009214903324277
208.5200, 230.000473022460938, 0.000008445807907, 0.000025803736207, -2.477238655090332, 10505.081054687500000, 1.810022362969854, 0.009214617306198
208.5400, 230.000473022460938, 0.000008444972991, 0.000025803934477, -2.477238416671753, 10505.129882812500000, 1.810021874033874, 0.009214331288580
208.5600, 230.000473022460938, 0.000008444152627, 0.000025804129109, -2.477238416671753, 10505.179687500000000, 1.810021385059561, 0.009214045271207
208.5800, 230.000473022460938, 0.000008443355000, 0.000025804323741, -2.477238178253174, 10505.229492187500000, 1.810020896084636, 0.009213759097855
208.6000, 230.000473022460938, 0.000008442585568, 0.000025804518373, -2.477237939834595, 10505.278320312500000, 1.810020407135269, 0.009213473224864
208.6200, 230.000473022460938, 0.000008441913451, 0.000025804713005, -2.477237939834595, 10505.328125000000000, 1.810019918244000, 0.009213187198253
208.6400, 230.000473022460938, 0.000008441195860, 0.000025804907636, -2.477237701416016, 10505.377929687500000, 1.810019429442599, 0.009212901169613
208.6600, 230.000473022460938, 0.000008440438251, 0.000025805102268, -2.477237462997437, 10505.427734375000000, 1.810018940746001, 0.009212614988922
208.6800, 230.000473022460938, 0.000008439677913, 0.000025805296900, -2.477237224578857, 10505.476562500000000, 1.810018452169266, 0.009212329104781
208.7000, 230.000473022460938, 0.000008438999430, 0.000025805491532, -2.477237224578857, 10505.526367187500000, 1.810017955270572, 0.009212042919430
208.7200, 230.000473022460938, 0.000008438282748, 0.000025805687983, -2.477236986160278, 10505.576171875000000, 1.810017475486813, 0.009211757030269
208.7400, 230.000473022460938, 0.000008437607903, 0.000025805882615, -2.477236747741699, 10505.625976562500000, 1.810016987423219, 0.009211470843228
208.7600, 230.000473022460938, 0.000008436876669, 0.000025806079066, -2.477236747741699, 10505.674804687500000, 1.810016507007278, 0.009211184947406
208.7800, 230.000473022460938, 0.000008436180906, 0.000025806275517, -2.477236509323120, 10505.724609375000000, 1.810016011983105, 0.009210898754789
208.8000, 230.000473022460938, 0.000008435430573, 0.000025806471967, -2.477236270904541, 10505.774414062500000, 1.810015524592890, 0.009210612857637
208.8200, 230.000473022460938, 0.000008434721167, 0.000025806666599, -2.477236032485962, 10505.824218750000000, 1.810015028962862, 0.009210326660253
208.8400, 230.000473022460938, 0.000008433959920, 0.000025806864869, -2.477236032485962, 10505.873046875000000, 1.810014550511893, 0.009210040609587
208.8600, 230.000473022460938, 0.000008433252333, 0.000025807061320, -2.477235794067383, 10505.922851562500000, 1.810014055358569, 0.009209754706561
208.8800, 230.000473022460938, 0.000008432565664, 0.000025807257771, -2.477235555648804, 10505.972656250000000, 1.810013577437705, 0.009209468650003
208.9000, 230.000473022460938, 0.000008431788956, 0.000025807454222, -2.477235555648804, 10506.021484375000000, 1.810013091291852, 0.009209182446529
208.9200, 230.000473022460938, 0.000008430974958, 0.000025807650673, -2.477235317230225, 10506.071289062500000, 1.810012605416648, 0.009208896391223
208.9400, 230.000473022460938, 0.000008430245543, 0.000025807847123, -2.477235078811646, 10506.121093750000000, 1.810012119797757, 0.009208610479618
208.9600, 230.000473022460938, 0.000008429554327, 0.000025808043574, -2.477234840393066, 10506.170898437500000, 1.810011625890926, 0.009208324417804
208.9800, 230.000473022460938, 0.000008428780347, 0.000025808240025, -2.477234840393066, 10506.219726562500000, 1.810011140761119, 0.009208038351391
209.0000, 230.000473022460938, 0.000008427962712, 0.000025808436476, -2.477234601974487, 10506.269531250000000, 1.810010664416469, 0.009207752139826
209.0200, 230.000473022460938, 0.000008427155080, 0.000025808632927, -2.477234363555908, 10506.319335937500000, 1.810010171253229, 0.009207466069518
209.0400, 230.000473022460938, 0.000008426453860, 0.000025808827559, -2.477234125137329, 10506.369140625000000, 1.810009704195964, 0.009207180150115
209.0600, 230.000473022460938, 0.000008425801752, 0.000025809024010, -2.477234125137329, 10506.417968750000000, 1.810009211250035, 0.009206894075192
209.0800, 230.000473022460938, 0.000008425068700, 0.000025809218641, -2.477233886718750, 10506.467773437500000, 1.810008718790265, 0.009206608002687
209.1000, 230.000473022460938, 0.000008424292901, 0.000025809415092, -2.477233648300171, 10506.517578125000000, 1.810008243575499, 0.009206321925304
209.1200, 230.000473022460938, 0.000008423512554, 0.000025809609724, -2.477233648300171, 10506.567382812500000, 1.810007751562089, 0.009206035696232
209.1400, 230.000473022460938, 0.000008422760402, 0.000025809804356, -2.477233409881592, 10506.616210937500000, 1.810007276765263, 0.009205749764579
209.1600, 230.000473022460938, 0.000008422113751, 0.000025809997169, -2.477233171463013, 10506.666015625000000, 1.810006793674501, 0.009205463678857
209.1800, 230.000473022460938, 0.000008421437087, 0.000025810191801, -2.477232933044434, 10506.715820312500000, 1.810006310786901, 0.009205177446875
209.2000, 230.000473022460938, 0.000008420747690, 0.000025810386433, -2.477232933044434, 10506.764648437500000, 1.810005828074783, 0.009204891505971
209.2200, 230.000473022460938, 0.000008420140148, 0.000025810579245, -2.477232694625854, 10506.814453125000000, 1.810005345541444, 0.009204605417876
209.2400, 230.000473022460938, 0.000008419491678, 0.000025810773877, -2.477232456207275, 10506.864257812500000, 1.810004863178218, 0.009204319325202
209.2600, 230.000473022460938, 0.000008418815014, 0.000025810968509, -2.477232456207275, 10506.914062500000000, 1.810004372555875, 0.009204033230442
209.2800, 230.000473022460938, 0.000008418141078, 0.000025811163141, -2.477232217788696, 10506.962890625000000, 1.810003890539728, 0.009203747133937
209.3000, 230.000473022460938, 0.000008417485333, 0.000025811355954, -2.477231979370117, 10507.012695312500000, 1.810003417109015, 0.009203461035549
209.3200, 230.000473022460938, 0.000008416852324, 0.000025811548767, -2.477231740951538, 10507.062500000000000, 1.810002926989323, 0.009203174789470
209.3400, 230.000473022460938, 0.000008416254786, 0.000025811741580, -2.477231740951538, 10507.112304687500000, 1.810002445426795, 0.009202888832778
209.3600, 230.000473022460938, 0.000008415758202, 0.000025811934393, -2.477231502532959, 10507.161132812500000, 1.810001963996436, 0.009202602727744
209.3800, 230.000473022460938, 0.000008415227057, 0.000025812127205, -2.477231264114380, 10507.210937500000000, 1.810001491083692, 0.009202316472858
209.4000, 230.000473022460938, 0.000008414678632, 0.000025812321837, -2.477231264114380, 10507.260742187500000, 1.810001009884818, 0.009202030363517
209.4200, 230.000473022460938, 0.000008414219337, 0.000025812514650, -2.477231025695801, 10507.310546875000000, 1.810000528809225, 0.009201744253890
209.4400, 230.000473022460938, 0.000008413805517, 0.000025812709282, -2.477230787277222, 10507.359375000000000, 1.810000047848759, 0.009201458285897
209.4600, 230.000473022460938, 0.000008413384421, 0.000025812905733, -2.477230548858643, 10507.409179687500000, 1.809999558620500, 0.009201172170908
209.4800, 230.000473022460938, 0.000008412863281, 0.000025813100365, -2.477230548858643, 10507.458984375000000, 1.809999086254744, 0.009200885906641
209.5000, 230.000473022460938, 0.000008412302122, 0.000025813296816, -2.477230310440063, 10507.508789062500000, 1.809998605600981, 0.009200599786946
209.5200, 230.000473022460938, 0.000008411829185, 0.000025813491447, -2.477230072021484, 10507.557617187500000, 1.809998116609600, 0.009200313666641
209.5400, 230.000473022460938, 0.000008411411727, 0.000025813687898, -2.477230072021484, 10507.607421875000000, 1.809997636116510, 0.009200027543018
